employee_id,date,first_name,last_name,gender,dob,headcount_flag,leavers_flag,termination_date,joiners_flag,voluntary_leavers_flag,involuntary_leavers_flag,department,work_location_country,work_location_city,seniority_level,performance_rating,behaviour_rating,ethnicity
76-3956824,4/17/2020,Gianina,Derrington,Female,11/30/1990,1,1,8/23/2020,0,0,1,Support,Brazil,Horizonte,4,Outstanding,Exceeds Expectations,Pakistani
69-5671939,3/29/2019,Caty,Hubbard,Female,8/9/1958,1,0,,1,0,0,Training,Thailand,Yan Nawa,10,Outstanding,Needs Improvement,White
48-5986963,11/25/2021,Charles,Tomik,Male,5/8/1966,1,0,,0,0,0,Legal,China,Heka,5,Meets Expectations,Outstanding,Indian
98-8577930,9/22/2019,Levi,Dunstan,Male,4/26/1994,1,0,,1,0,0,Support,Ireland,Cill Airne,3,Meets Expectations,Exceeds Expectations,Pakistani
36-3216040,2/10/2021,Scottie,Cutchee,Polygender,5/30/1974,1,0,,1,0,0,Research and Development,Indonesia,Sekararum,1,Unacceptable,Needs Improvement,Bangladeshi
82-2439942,3/2/2021,Gaby,Corcoran,Female,7/23/1970,1,0,,1,0,0,Training,Ireland,Annacotty,1,Meets Expectations,Exceeds Expectations,Chinese
17-4471248,3/2/2022,Carmon,Davies,Female,9/1/1978,1,0,,0,0,0,Support,Brazil,Juàzeirinho,8,Needs Improvement,Exceeds Expectations,African
69-6549953,11/15/2019,Alaine,McKeggie,Bigender,9/27/1986,1,0,,1,0,0,Support,Norway,Tønsberg,4,Outstanding,Unacceptable,Caribbean
60-0872884,9/19/2021,Desmund,Othen,Male,11/10/1980,1,0,,1,0,0,Services,Vietnam,Thị Trấn Than Uyên,1,Meets Expectations,Exceeds Expectations,White
83-1654567,8/23/2020,Wallie,Airth,Non-binary,3/31/2003,1,1,11/1/2020,1,0,1,Training,Indonesia,Bader,7,Needs Improvement,Unacceptable,Arab
43-1985111,10/27/2020,Luigi,Ashbe,Male,3/24/1987,1,0,,1,0,0,Engineering,Mexico,Guadalupe,7,Meets Expectations,Unacceptable,Irish
90-4984493,5/8/2022,Reed,Paolacci,Male,6/20/1985,1,0,,0,0,0,Marketing,North Korea,T’ongch’ŏn-ŭp,9,Meets Expectations,Exceeds Expectations,African
27-1334919,2/5/2022,Raffarty,Prise,Male,4/10/1968,1,1,11/9/2022,0,0,1,Sales,Azerbaijan,Binagadi,8,Meets Expectations,Unacceptable,Arab
08-8177630,4/21/2019,Beth,Nottingham,Female,7/2/1982,1,0,,0,0,0,Training,Peru,Hualgayoc,9,Meets Expectations,Needs Improvement,Indian
54-2893204,9/14/2020,Joseito,Sazio,Male,7/6/1966,1,0,,1,0,0,Research and Development,Indonesia,Bakungan,4,Exceeds Expectations,Needs Improvement,Bangladeshi
21-5857897,5/28/2022,Vasily,Wrotchford,Male,1/17/1958,1,0,,1,0,0,Support,France,Calais,5,Unacceptable,Needs Improvement,African
13-3319406,6/23/2020,Kevon,Shreenan,Male,8/18/1957,1,0,,1,0,0,Sales,United States,San Diego,3,Exceeds Expectations,Exceeds Expectations,White
47-8736554,6/27/2021,Allissa,Pilsbury,Female,2/6/1998,1,1,2/16/2019,0,0,1,Training,China,Gexi,1,Exceeds Expectations,Unacceptable,White 
25-6006161,5/30/2021,Pincas,Sabine,Male,2/12/1991,1,0,,0,0,0,Business Development,Peru,San Jerónimo,10,Unacceptable,Meets Expectations,White
31-0835083,5/21/2020,Demetris,Callear,Female,7/8/1985,1,0,,0,0,0,Services,Israel,Kefar Shemaryahu,10,Exceeds Expectations,Exceeds Expectations,Chinese
60-8293700,1/5/2019,Timothee,Wyard,Male,4/20/1967,1,0,,0,0,0,Human Resources,China,Wuyang,2,Needs Improvement,Meets Expectations,Pakistani
60-3500092,4/13/2019,Slade,Cunnane,Male,10/21/1978,1,0,,0,0,0,Support,Sweden,Hägersten,2,Unacceptable,Outstanding,White
53-1283398,6/8/2019,Mathian,Evenett,Male,6/17/1973,1,0,,0,0,0,Human Resources,Indonesia,Armopa,1,Unacceptable,Needs Improvement,Indian
57-5350089,7/31/2019,Calida,Thomassin,Female,8/9/1999,1,0,,0,0,0,Human Resources,Portugal,Fonte da Aldeia,9,Outstanding,Needs Improvement,Pakistani
41-3525041,7/12/2019,Davey,Gibbens,Male,7/29/1985,1,0,,1,0,0,Accounting,Peru,Sucre,3,Meets Expectations,Needs Improvement,Bangladeshi
19-7745549,2/11/2021,Tiff,Petrasso,Female,12/12/1979,1,0,,1,0,0,Product Management,Brazil,Sacramento,2,Needs Improvement,Outstanding,Chinese
42-8256874,7/9/2019,Trudey,Klimt,Female,4/8/1977,1,0,,1,0,0,Research and Development,Russia,Gritsovskiy,1,Needs Improvement,Exceeds Expectations,African
13-4145470,1/18/2019,Grantham,Bewshea,Male,12/28/1975,1,0,,0,0,0,Support,Argentina,Cafayate,1,Outstanding,Exceeds Expectations,Caribbean
85-6517360,9/16/2020,Egbert,Heinzler,Male,8/11/1970,1,0,,0,0,0,Research and Development,China,Baizhang,6,Needs Improvement,Exceeds Expectations,White
16-9808686,3/31/2020,Marlene,Davidman,Female,3/4/1996,1,0,,1,0,0,Support,Greece,Alíartos,2,Unacceptable,Outstanding,Arab
43-7264251,10/22/2021,Lisabeth,Gerding,Female,9/21/2003,1,0,,1,0,0,Services,Niger,Gaya,7,Outstanding,Meets Expectations,Irish
29-2360253,12/7/2020,Rivkah,Waby,Female,1/28/1952,1,0,,1,0,0,Training,Russia,Malinovoye Ozero,10,Meets Expectations,Unacceptable,African
13-4539821,4/29/2019,Evvie,McInerney,Bigender,11/5/1961,1,0,,0,0,0,Sales,China,Qiankou,10,Needs Improvement,Needs Improvement,Arab
22-9055876,2/6/2019,Trista,Twinn,Female,7/16/1972,1,0,,1,0,0,Business Development,Brazil,Belo Horizonte,7,Meets Expectations,Exceeds Expectations,Indian
45-2856651,11/21/2019,Renell,Hartigan,Female,1/2/2003,1,0,,1,0,0,Sales,Portugal,Aldeia da Piedade,5,Unacceptable,Meets Expectations,Bangladeshi
75-5030155,12/3/2021,Dan,Haselgrove,Male,5/5/1958,1,0,,0,0,0,Research and Development,Philippines,Salinas,10,Outstanding,Needs Improvement,African
93-2757672,7/3/2020,Mona,Flett,Female,9/17/1958,1,0,,0,0,0,Engineering,Japan,Chikushino-shi,9,Outstanding,Exceeds Expectations,White
30-3824028,2/6/2020,Maribel,Noirel,Female,2/2/1952,1,0,,1,0,0,Product Management,China,Huagu,6,Exceeds Expectations,Needs Improvement,White 
57-8010222,4/14/2021,Payton,Giffard,Male,10/21/1963,1,0,,1,0,0,Accounting,Poland,Rokietnica,10,Exceeds Expectations,Exceeds Expectations,White
14-8272520,7/3/2021,Alyssa,Haggath,Female,8/25/1966,1,0,,0,0,0,Research and Development,Philippines,Balangkayan,6,Needs Improvement,Exceeds Expectations,Chinese
74-7607424,1/18/2020,Jim,Yukhnevich,Male,8/23/1965,1,1,8/12/2019,0,0,1,Marketing,East Timor,Suai,10,Meets Expectations,Exceeds Expectations,Pakistani
63-7110628,8/5/2021,Adriaens,Heritege,Agender,11/23/1999,1,0,,1,0,0,Sales,Mexico,Loma Bonita,2,Exceeds Expectations,Outstanding,White
61-7942419,5/5/2019,Tris,Chesney,Male,11/21/1972,1,0,,1,0,0,Legal,Yemen,Al Maḩfid,1,Needs Improvement,Exceeds Expectations,Indian
73-8133345,5/27/2020,Gibby,Faucett,Genderfluid,5/8/1990,1,0,,1,0,0,Engineering,Poland,Mrzezino,9,Meets Expectations,Exceeds Expectations,Pakistani
25-2269653,9/18/2020,Michel,Dennerley,Male,6/17/1998,1,0,,0,0,0,Services,Peru,Angasmarca,7,Needs Improvement,Unacceptable,Bangladeshi
00-5254310,11/9/2020,Laure,Moores,Female,9/18/1982,1,0,,0,0,0,Business Development,Russia,Vitim,2,Needs Improvement,Unacceptable,Chinese
94-1680085,11/14/2020,Barclay,Skellen,Male,5/28/1954,1,0,,1,0,0,Marketing,Syria,‘Awaj,10,Exceeds Expectations,Needs Improvement,African
56-2873997,3/18/2019,Vail,Ogley,Male,6/19/1981,1,0,,1,0,0,Business Development,China,Gaopeng,1,Exceeds Expectations,Meets Expectations,Caribbean
14-8806723,3/26/2020,Brnaby,Corking,Genderqueer,6/9/1977,1,0,,0,0,0,Research and Development,United States,Albuquerque,2,Exceeds Expectations,Needs Improvement,White
38-3830485,2/19/2022,Emlynn,Pygott,Female,12/3/2000,1,0,,0,0,0,Services,Czech Republic,Mikulčice,7,Meets Expectations,Needs Improvement,Arab
51-5487152,12/19/2020,Meghann,Girhard,Female,7/10/2003,1,0,,0,0,0,Human Resources,Sri Lanka,Kadugannawa,1,Meets Expectations,Exceeds Expectations,Irish
61-5229910,3/31/2022,Abbot,Penbarthy,Male,1/8/1958,1,0,,0,0,0,Accounting,Guatemala,Pasaco,7,Needs Improvement,Outstanding,African
52-1436805,11/16/2020,Allys,Scholes,Female,12/10/1999,1,0,,0,0,0,Marketing,Portugal,Leiria,5,Needs Improvement,Outstanding,Arab
29-5608221,5/11/2019,Yvette,Hickin,Female,4/21/1997,1,1,11/16/2021,0,0,1,Product Management,Russia,Neftegorsk,9,Exceeds Expectations,Unacceptable,Indian
79-0485629,6/12/2019,Sacha,McKinley,Female,10/17/1995,1,0,,0,0,0,Engineering,Colombia,Málaga,4,Needs Improvement,Meets Expectations,Bangladeshi
30-6953426,2/15/2021,Renaud,Roddam,Male,7/26/1973,1,1,9/14/2021,1,0,1,Sales,Ireland,Kinsealy-Drinan,4,Exceeds Expectations,Needs Improvement,African
08-0962156,4/19/2022,Pancho,Melior,Male,11/17/1989,1,0,,1,0,0,Product Management,Serbia,Klenje,8,Outstanding,Outstanding,White
95-2468989,9/21/2022,Anabella,Cochrane,Female,9/27/1985,1,1,6/4/2022,1,0,1,Business Development,Russia,Syktyvkar,7,Unacceptable,Exceeds Expectations,White 
66-6422221,7/22/2019,Emelyne,Pacheco,Female,12/8/1989,1,0,,0,0,0,Product Management,Brazil,Cruz Alta,5,Meets Expectations,Needs Improvement,White
46-6787822,8/1/2019,Florina,Rorke,Female,5/4/2003,1,1,2/28/2019,1,1,0,Engineering,Ireland,Crumlin,2,Outstanding,Outstanding,Chinese
35-5392488,4/20/2020,Ashton,Tuttle,Male,10/21/1984,1,0,,1,0,0,Marketing,Paraguay,Colonia Mauricio José Troche,2,Meets Expectations,Unacceptable,Pakistani
05-3412782,6/17/2019,Sileas,Challender,Female,7/8/1982,1,0,,0,0,0,Business Development,Palestinian Territory,Bayt Ūlā,2,Meets Expectations,Outstanding,White
96-4795234,7/6/2020,Rustin,Olsson,Male,1/13/1988,1,0,,0,0,0,Product Management,Cuba,Diez de Octubre,10,Meets Expectations,Meets Expectations,Indian
43-5915497,12/11/2021,Devland,Harewood,Male,7/10/1969,1,1,10/9/2022,1,0,1,Product Management,Belarus,Karanyowka,4,Needs Improvement,Unacceptable,Pakistani
63-5583886,7/26/2019,Jobi,Sonier,Female,7/14/1990,1,0,,0,0,0,Product Management,Germany,München,10,Needs Improvement,Unacceptable,Bangladeshi
52-8884729,6/10/2020,Hephzibah,Hindge,Female,2/5/1968,1,0,,0,0,0,Sales,Indonesia,Kembangarum,8,Meets Expectations,Needs Improvement,Chinese
29-9447356,2/27/2022,Pam,Wayper,Female,3/29/1958,1,1,4/19/2022,1,0,1,Support,Sweden,Vikbolandet,10,Meets Expectations,Unacceptable,African
16-3751329,1/15/2019,Aymer,Itzhayek,Male,10/18/1972,1,0,,1,0,0,Human Resources,Peru,Yanas,4,Outstanding,Outstanding,Caribbean
07-6692233,10/10/2021,Lanni,Abthorpe,Female,11/14/1987,1,0,,0,0,0,Product Management,Sweden,Göteborg,5,Meets Expectations,Outstanding,White
70-1591320,3/15/2020,Revkah,Naisbet,Female,2/14/1997,1,0,,1,0,0,Engineering,Hungary,Budapest,8,Unacceptable,Exceeds Expectations,Arab
46-6188959,4/17/2021,Glad,Valentino,Female,11/4/1972,1,1,7/18/2021,1,0,1,Marketing,Papua New Guinea,Kwikila,4,Needs Improvement,Meets Expectations,Irish
28-8831327,1/9/2021,Kira,Edger,Agender,4/29/1968,1,0,,1,0,0,Product Management,Colombia,Chaparral,3,Exceeds Expectations,Exceeds Expectations,African
17-4316942,2/26/2021,Shawna,Enochsson,Female,3/1/1955,1,0,,1,0,0,Support,Russia,Yashkul’,1,Outstanding,Needs Improvement,Arab
72-5211043,7/31/2021,Karrie,Wasmer,Non-binary,5/30/2002,1,0,,1,0,0,Sales,Ireland,Longford,3,Exceeds Expectations,Meets Expectations,Indian
47-6996254,1/13/2021,Gregoor,Bebis,Male,8/24/1968,1,1,8/21/2019,1,1,0,Legal,China,Zhangxi,7,Meets Expectations,Unacceptable,Bangladeshi
36-3138502,9/24/2020,Kiah,Garlicke,Female,11/7/1952,1,0,,1,0,0,Legal,Colombia,Margarita,4,Unacceptable,Outstanding,African
68-3734009,8/31/2022,Symon,Gilbeart,Male,3/6/1952,1,0,,1,0,0,Support,China,Taipinghu,1,Exceeds Expectations,Outstanding,White
08-8445404,12/17/2019,Abby,Siley,Male,11/28/1971,1,0,,0,0,0,Business Development,Portugal,Seixal,3,Needs Improvement,Needs Improvement,White 
61-2793841,1/21/2019,Glen,Broadis,Female,7/10/1991,1,1,12/21/2021,1,1,0,Support,Greece,Péfki,10,Exceeds Expectations,Outstanding,White
74-1532754,5/27/2021,Nissie,Dresse,Female,6/30/1962,1,0,,0,0,0,Sales,Russia,Kaduy,1,Exceeds Expectations,Unacceptable,Chinese
89-6563704,6/14/2019,Giacomo,Donet,Male,6/20/2000,1,0,,1,0,0,Sales,Ukraine,Chervonoarmiys’k,8,Exceeds Expectations,Needs Improvement,Pakistani
73-8117122,3/13/2019,Jock,Farbrother,Male,4/14/1995,1,0,,1,0,0,Accounting,South Africa,Bloemfontein,10,Outstanding,Meets Expectations,White
75-1307045,5/8/2019,Dollie,Witchell,Female,11/27/1992,1,0,,0,0,0,Support,Guam,Dededo Village,6,Needs Improvement,Needs Improvement,Indian
66-3401331,4/4/2021,Gris,Lawton,Male,2/28/1956,1,1,6/17/2022,1,0,1,Legal,Portugal,Gondomar,2,Needs Improvement,Needs Improvement,Pakistani
21-7788256,9/6/2022,Dita,Stroud,Female,4/24/1992,1,0,,0,0,0,Legal,Indonesia,Gunungjulang,7,Exceeds Expectations,Meets Expectations,Bangladeshi
97-0762409,1/25/2019,Freddy,Kolodziej,Female,4/20/1971,1,0,,1,0,0,Research and Development,United States,Minneapolis,3,Unacceptable,Outstanding,Chinese
49-4273210,10/15/2020,Joleen,Isaksson,Genderqueer,1/20/2002,1,0,,0,0,0,Support,Slovenia,Gornji Grad,10,Unacceptable,Outstanding,African
52-8570450,3/13/2020,Ruby,Curtis,Male,12/1/1996,1,0,,0,0,0,Human Resources,Canada,Hanna,4,Outstanding,Exceeds Expectations,Caribbean
60-4968169,5/9/2020,Willie,Usherwood,Female,1/22/1961,1,1,4/18/2022,0,0,1,Business Development,Panama,Guadalupe,2,Unacceptable,Needs Improvement,White
75-8717635,4/28/2021,Mortimer,Middell,Male,2/16/1951,1,0,,0,0,0,Research and Development,Indonesia,Banjar Lalangpasek,5,Needs Improvement,Unacceptable,Arab
59-5158423,6/28/2021,Erskine,Boissier,Male,3/8/1985,1,0,,1,0,0,Engineering,China,Zhoutou,2,Unacceptable,Exceeds Expectations,Irish
81-3375092,11/22/2021,Julianna,Layton,Female,9/14/1984,1,1,10/18/2022,1,0,1,Research and Development,Philippines,Port Area,8,Needs Improvement,Outstanding,African
02-8141695,9/23/2020,Vaclav,Lett,Male,10/21/1986,1,0,,1,0,0,Support,Russia,Volgo-Kaspiyskiy,4,Needs Improvement,Outstanding,Arab
36-6664116,1/8/2022,Barby,Sergant,Female,4/30/1975,1,0,,0,0,0,Sales,Czech Republic,Broumov,10,Meets Expectations,Meets Expectations,Indian
26-9445205,12/5/2021,Kip,Shillaber,Male,10/30/1979,1,0,,0,0,0,Accounting,Russia,Pinega,3,Unacceptable,Unacceptable,Bangladeshi
17-8915020,1/16/2021,Gaelan,Curle,Male,6/14/1988,1,1,8/27/2021,1,1,0,Human Resources,Ecuador,Sucre,6,Outstanding,Outstanding,African
09-0207655,9/11/2019,Stern,Lambie,Male,6/18/1959,1,0,,0,0,0,Legal,Egypt,Qalyūb,8,Unacceptable,Meets Expectations,White
64-7065223,10/11/2021,Alyssa,Acott,Female,6/23/1961,1,0,,0,0,0,Services,China,Heshan,2,Meets Expectations,Outstanding,White 
39-0295445,6/16/2020,Ervin,Fouch,Male,7/10/1974,1,0,,0,0,0,Human Resources,Philippines,Bilad,3,Needs Improvement,Unacceptable,White
20-7666944,3/19/2021,Helena,McGavigan,Female,1/23/2003,1,0,,1,0,0,Sales,Indonesia,Binuangeun,5,Exceeds Expectations,Unacceptable,Chinese
80-0421565,12/27/2019,Hodge,Audiss,Male,6/29/1996,1,0,,1,0,0,Business Development,Indonesia,Cisadap,5,Meets Expectations,Needs Improvement,Pakistani
13-3841592,5/21/2022,Patti,Excell,Bigender,6/3/1966,1,0,,0,0,0,Support,Bangladesh,Sandwīp,2,Outstanding,Exceeds Expectations,White
33-9147667,1/22/2019,Westbrooke,Normanville,Male,11/20/1963,1,0,,0,0,0,Marketing,Morocco,Bouarouss,3,Outstanding,Meets Expectations,Indian
94-7709452,11/28/2020,Diarmid,Parnaby,Polygender,3/20/1951,1,0,,0,0,0,Training,China,Hehu,9,Exceeds Expectations,Needs Improvement,Pakistani
51-6127974,4/28/2022,Pansy,Apark,Female,9/10/1960,1,0,,0,0,0,Support,Togo,Notsé,1,Needs Improvement,Exceeds Expectations,Bangladeshi
08-5070332,3/29/2019,Giraud,Vlasin,Male,9/24/1971,1,1,5/11/2021,1,1,0,Business Development,France,Saint-Gaudens,8,Unacceptable,Meets Expectations,Chinese
90-8084299,4/25/2021,Corri,Fison,Female,8/4/1984,1,0,,1,0,0,Engineering,Colombia,Pore,9,Exceeds Expectations,Meets Expectations,African
17-7070712,6/29/2019,Luce,Waymont,Female,7/20/1987,1,0,,0,0,0,Training,United States,Norwalk,4,Outstanding,Unacceptable,Caribbean
91-8774304,2/21/2019,Nancie,Minucci,Female,3/30/1964,1,1,9/24/2020,0,0,1,Human Resources,Indonesia,Werangere,2,Needs Improvement,Exceeds Expectations,White
02-8637956,2/17/2019,Keeley,Doul,Female,8/22/1960,1,0,,1,0,0,Engineering,China,Zhoukoudian,9,Unacceptable,Meets Expectations,Arab
43-9752585,9/25/2022,Silvie,Colaco,Female,8/20/1967,1,0,,0,0,0,Sales,China,Xin Bulag,10,Meets Expectations,Needs Improvement,Irish
61-8444219,2/20/2019,Meridith,McNeigh,Female,3/19/1961,1,0,,0,0,0,Product Management,Vietnam,Hữu Lũng,10,Needs Improvement,Unacceptable,African
75-3854239,10/17/2019,Lynn,Cohani,Female,1/28/1950,1,0,,1,0,0,Legal,Oman,Barkā’,10,Unacceptable,Meets Expectations,Arab
89-1753260,5/31/2021,Gabriele,Grubey,Male,4/6/1963,1,0,,0,0,0,Engineering,Russia,Belozërskoye,6,Outstanding,Outstanding,Indian
10-6290400,7/15/2021,Egon,Baccas,Male,10/24/1951,1,0,,0,0,0,Accounting,Lithuania,Kulautuva,3,Needs Improvement,Needs Improvement,Bangladeshi
13-5944192,1/19/2020,Agosto,Cockhill,Male,6/17/1987,1,1,10/26/2019,1,0,1,Business Development,United States,Oakland,7,Meets Expectations,Unacceptable,African
96-2230610,3/13/2022,Ignacius,Malbon,Polygender,1/25/1998,1,0,,0,0,0,Sales,Brazil,Maracanaú,3,Outstanding,Unacceptable,White
09-0983259,6/14/2020,Charla,Andrzejewski,Female,8/14/1977,1,0,,0,0,0,Research and Development,Argentina,Firmat,5,Outstanding,Unacceptable,White 
00-3574521,11/28/2020,Galina,Bockmann,Female,10/6/2002,1,0,,1,0,0,Marketing,Bulgaria,Chernomorets,2,Needs Improvement,Unacceptable,White
94-6563214,8/4/2020,Sigismondo,Shird,Male,2/12/1963,1,0,,1,0,0,Accounting,Indonesia,Madette,8,Meets Expectations,Outstanding,Chinese
80-3157808,12/3/2021,Currey,Roseveare,Male,10/21/1951,1,0,,0,0,0,Research and Development,China,Xinjie,8,Needs Improvement,Outstanding,Pakistani
41-5289491,11/30/2020,Aurel,Mulvey,Female,9/30/1980,1,0,,1,0,0,Legal,Russia,Izmaylovo,9,Exceeds Expectations,Exceeds Expectations,White
98-5953091,4/29/2019,Aili,Cregan,Female,9/19/1959,1,0,,0,0,0,Services,Malaysia,Kuching,2,Exceeds Expectations,Meets Expectations,Indian
95-7005785,5/8/2022,Lynea,Goldwater,Female,1/19/1955,1,0,,0,0,0,Engineering,Philippines,Laguilayan,2,Unacceptable,Unacceptable,Pakistani
44-3033393,3/17/2020,Cathyleen,Ducker,Genderqueer,8/1/1993,1,0,,0,0,0,Sales,Sweden,Habo,5,Needs Improvement,Needs Improvement,Bangladeshi
13-2844989,3/11/2019,Graham,Carlyon,Male,10/28/1989,1,0,,0,0,0,Product Management,Greece,Erátyra,9,Needs Improvement,Outstanding,Chinese
70-6235393,1/17/2020,Crichton,Osanne,Male,6/16/1975,1,0,,0,0,0,Business Development,Brazil,Panorama,9,Needs Improvement,Unacceptable,African
47-3543003,7/30/2022,Della,Hanning,Female,6/18/1994,1,0,,1,0,0,Product Management,Indonesia,Winduraja,5,Needs Improvement,Meets Expectations,Caribbean
65-8567538,4/7/2021,Con,Caiger,Female,6/29/1997,1,0,,1,0,0,Human Resources,Russia,Satis,8,Needs Improvement,Outstanding,White
86-2851649,9/1/2019,Harv,Euler,Male,10/18/1998,1,0,,0,0,0,Research and Development,Serbia,Tršić,6,Needs Improvement,Meets Expectations,Arab
43-3997654,5/6/2021,Delano,Tremblay,Male,11/9/1977,1,0,,1,0,0,Engineering,Thailand,Khok Sung,10,Exceeds Expectations,Unacceptable,Irish
81-4966288,6/17/2022,Clementina,Ayris,Female,10/27/1991,1,0,,1,0,0,Human Resources,Brazil,Maracás,4,Needs Improvement,Meets Expectations,African
68-0414838,12/6/2020,Tonye,Simpson,Female,1/22/1989,1,0,,1,0,0,Services,Sweden,Storvik,5,Needs Improvement,Needs Improvement,Arab
80-2197215,10/21/2021,Inger,McRuvie,Agender,6/13/1986,1,0,,1,0,0,Services,Peru,Huangascar,7,Meets Expectations,Meets Expectations,Indian
88-9203981,7/2/2019,Falito,Tockell,Male,4/9/1990,1,0,,0,0,0,Research and Development,Indonesia,Pasanggrahan,3,Meets Expectations,Meets Expectations,Bangladeshi
87-3223547,8/20/2019,Murdock,Plowell,Male,8/27/1955,1,0,,0,0,0,Marketing,China,Xuefeng,9,Meets Expectations,Meets Expectations,African
18-2945392,12/28/2019,Iggie,McNuff,Male,7/23/1950,1,0,,0,0,0,Product Management,Mexico,Loma Bonita,6,Meets Expectations,Unacceptable,White
95-3553511,5/17/2020,Robyn,Tenniswood,Female,11/24/2003,1,0,,0,0,0,Marketing,Canada,Donnacona,6,Exceeds Expectations,Needs Improvement,White 
60-2570363,4/3/2021,Dallas,Veale,Female,8/28/1982,1,0,,1,0,0,Sales,Japan,Akita,1,Meets Expectations,Unacceptable,White
25-8581385,1/17/2019,Verena,Jerwood,Female,10/20/1990,1,0,,1,0,0,Human Resources,Indonesia,Tegaldowo,6,Needs Improvement,Outstanding,Chinese
52-9449035,7/8/2019,Antony,Russan,Male,11/12/1954,1,0,,0,0,0,Sales,Ukraine,Monastyryshche,3,Outstanding,Needs Improvement,Pakistani
42-3794123,6/29/2021,Gracie,Giblett,Female,7/19/2001,1,0,,1,0,0,Product Management,Peru,Mosoc Llacta,6,Unacceptable,Needs Improvement,White
06-8353260,12/19/2020,Anderson,Malletratt,Male,3/6/1950,1,0,,0,0,0,Research and Development,Germany,Stuttgart,5,Meets Expectations,Exceeds Expectations,Indian
58-4319236,9/4/2019,Ulric,Makepeace,Agender,11/20/1981,1,0,,0,0,0,Sales,Russia,Krasnyy Profintern,10,Outstanding,Exceeds Expectations,Pakistani
30-3487251,6/8/2022,Sissie,St. Hill,Female,11/9/1995,1,0,,0,0,0,Engineering,Syria,Kafr Nubl,2,Meets Expectations,Meets Expectations,Bangladeshi
99-8690515,9/6/2019,Sydney,Laval,Female,11/24/1962,1,0,,0,0,0,Legal,Philippines,Dalumangcob,1,Meets Expectations,Needs Improvement,Chinese
80-7117918,5/21/2020,Lanna,Woolward,Female,7/28/1950,1,0,,0,0,0,Product Management,China,Duli,7,Meets Expectations,Unacceptable,African
06-0274807,8/11/2022,Ellwood,Gomery,Male,11/13/1951,1,0,,0,0,0,Research and Development,Spain,Vigo,10,Meets Expectations,Outstanding,Caribbean
82-7579998,10/31/2021,Osmond,Paramore,Male,10/31/1954,1,1,11/30/2022,0,0,1,Training,Indonesia,Sugihan,7,Meets Expectations,Exceeds Expectations,White
73-6551226,6/1/2019,Benoit,Longega,Male,4/7/1979,1,0,,0,0,0,Human Resources,Poland,Dobre,10,Exceeds Expectations,Outstanding,Arab
43-7797777,1/14/2019,Burt,D'Onise,Male,12/14/1957,1,0,,1,0,0,Legal,Japan,Tsurusaki,6,Needs Improvement,Exceeds Expectations,Irish
83-7256063,5/11/2022,Abraham,Tremolieres,Male,10/9/1961,1,0,,0,0,0,Sales,Poland,Łubnice,8,Outstanding,Needs Improvement,African
56-8611323,3/23/2019,Herc,Parmeter,Male,6/26/1996,1,0,,0,0,0,Support,China,Tangnan,10,Outstanding,Unacceptable,Arab
02-9447611,10/10/2019,Gualterio,Seston,Male,7/9/1974,1,1,5/10/2019,0,1,0,Product Management,Paraguay,Tacuatí,6,Outstanding,Exceeds Expectations,Indian
46-2795895,9/30/2021,Brear,Klehn,Polygender,4/29/1985,1,0,,0,0,0,Services,Poland,Dolice,1,Unacceptable,Needs Improvement,Bangladeshi
79-4262828,8/8/2022,Jenn,Weight,Female,5/2/1959,1,0,,0,0,0,Marketing,Latvia,Aknīste,5,Needs Improvement,Unacceptable,African
88-3195588,3/31/2020,Gabie,McKimmey,Male,4/1/1962,1,0,,0,0,0,Marketing,China,Geshan,8,Unacceptable,Outstanding,White
40-3512128,3/29/2021,Bartolomeo,Rickerby,Male,2/22/1996,1,1,5/15/2019,0,0,1,Accounting,United Kingdom,London,1,Outstanding,Outstanding,White 
71-8473967,12/31/2019,Aleksandr,Wilkinson,Male,1/20/1972,1,0,,1,0,0,Support,Tanzania,Magugu,6,Meets Expectations,Unacceptable,White
96-8553260,3/10/2019,Onfroi,Dine-Hart,Male,4/5/1980,1,0,,1,0,0,Human Resources,Botswana,Mmathubudukwane,3,Meets Expectations,Outstanding,Chinese
53-9907495,7/25/2021,Nikki,Flancinbaum,Male,10/29/1988,1,0,,0,0,0,Engineering,Kazakhstan,Zharkent,6,Outstanding,Meets Expectations,Pakistani
19-9149544,3/9/2022,Reginald,Comport,Polygender,5/7/1972,1,0,,0,0,0,Support,Japan,Kōfu-shi,3,Unacceptable,Outstanding,White
01-7140464,5/4/2021,Mariam,Cornick,Female,8/9/1996,1,1,10/11/2020,0,1,0,Product Management,Portugal,Alfena,5,Meets Expectations,Meets Expectations,Indian
10-9167203,12/5/2021,Horatius,Hildrew,Male,6/5/1952,1,0,,1,0,0,Human Resources,Sweden,Borgholm,2,Outstanding,Needs Improvement,Pakistani
51-9629505,2/8/2021,Ansell,Sparwell,Male,5/13/2002,1,0,,0,0,0,Research and Development,Zambia,Mwinilunga,4,Needs Improvement,Exceeds Expectations,Bangladeshi
51-9425714,5/24/2020,Doll,Burfitt,Female,7/31/1958,1,0,,0,0,0,Research and Development,Indonesia,Naru,4,Unacceptable,Meets Expectations,Chinese
38-1875060,4/11/2020,Ernie,Privost,Male,12/24/1976,1,0,,1,0,0,Support,China,Shigou,8,Exceeds Expectations,Meets Expectations,African
